nba,1408607392657510400,2021-06-26 02:05:47,b'Khris Middleton up to 8\xe2\x83\xa3 assists as he sets up Giannis!\n\n\xf0\x9f\x93\xba: #NBAPlayoffs on TNT\n\xf0\x9f\x93\xb1\xf0\x9f\x92\xbb: #NBATwitterLive ISO-CAM on\xe2\x80\xa6 https://t.co/4PCgiFAH1p'
nba,1408606000341471233,2021-06-26 02:00:15,"b""Giannis Antetokounmpo's spin move in is a thing of beauty.\n\nIt's even prettier in #PhantomCam.\n\n#ThatsGame https://t.co/PRWzZVz3oL"""
nba,1408604161009192960,2021-06-26 01:52:57,b'Brook Lopez opens the 2nd half with strong plays on both ends!\n\n\xf0\x9f\x93\xba: #NBAPlayoffs on TNT\n\xf0\x9f\x93\xb1\xf0\x9f\x92\xbb: #NBATwitterLive ISO-CAM\xe2\x80\xa6 https://t.co/XqOVaBf1Fz'
nba,1408602125085687811,2021-06-26 01:44:51,b'\xf0\x9f\x9a\xa8 The results are in... Trae Young wins the fan vote! \xf0\x9f\x9a\xa8\n\nWATCH an ISO-CAM of Trae for the 2nd half of @ATLHawks/\xe2\x80\xa6 https://t.co/Fja1s2z5e0'
nba,1408600546215350273,2021-06-26 01:38:35,"b'RT @NBAonTNT: Got any questions for @TaylorRooks, @channingfrye, \n@alexismorgan or @KingJosiah54?  \n\nTweet us and they may answer TONIGHT o\xe2\x80\xa6'"
nba,1408600267554238470,2021-06-26 01:37:28,b'Jrue caps his dazzling 1st half in STYLE \xf0\x9f\x94\xa5\n\n19 PTS\n8-12 FGM\n\n@Bucks rolling in Game 2 on TNT. https://t.co/rud4KaX1CN'
nba,1408598374526291970,2021-06-26 01:29:57,b'20-0 @BUCKS RUN ON TNT.\n\nFISERV FORUM IS HYPED.\n\n#ThatsGame #NBAPlayoffs https://t.co/l4vn7r2dmx'
nba,1408596751175532544,2021-06-26 01:23:30,b'BROOK on BOTH ENDS! \xf0\x9f\x94\xa8\xf0\x9f\x9a\xab\n\n@Bucks 57\n@ATLHawks 40\n\n#NBAPlayoffs on TNT https://t.co/pxGhm3SHNF'
nba,1408595086556999681,2021-06-26 01:16:53,b'\xe2\x9c\x88\xef\xb8\x8f\xe2\x9c\x88\xef\xb8\x8f\xe2\x9c\x88\xef\xb8\x8f\n\nJohn Collins SOARS above the rim during Game 2 of the #NBAECF presented by AT&amp;T! https://t.co/fWaeldcvmK'
nba,1408594395184701440,2021-06-26 01:14:08,"b""Giannis \xf0\x9f\x8c\xaa\xef\xb8\x8f to the rim again. \n\nHe's got 13 PTS early.\n\n#NBAPlayoffs on TNT https://t.co/kxHbtBAK34"""
